rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
2,0.01,104,50,6,"(16, 16)",46.49489003
2,0.01,104,50,8,"(16, 16)",43.91684846
2,0.01,104,100,2,"(16, 16)",61.39408009
2,0.01,104,100,4,"(16, 16)",53.2788511
2,0.01,104,100,6,"(16, 16)",48.44637748
2,0.01,104,100,8,"(16, 16)",45.62554785
2,0.01,104,200,2,"(16, 16)",61.35351426
2,0.01,104,200,4,"(16, 16)",53.08179636
2,0.01,104,200,6,"(16, 16)",47.40866193
2,0.01,104,200,8,"(16, 16)",46.42304022
2,0.01,128,50,2,"(16, 16)",41.09082893
2,0.01,128,50,4,"(16, 16)",30.24004232
2,0.01,128,50,6,"(16, 16)",29.00539973
2,0.01,128,50,8,"(16, 16)",27.07062985
2,0.01,128,100,2,"(16, 16)",41.23292919
2,0.01,128,100,4,"(16, 16)",32.34790455
2,0.01,128,100,6,"(16, 16)",28.4494829
2,0.01,128,100,8,"(16, 16)",28.0926434
2,0.01,128,200,2,"(16, 16)",40.71542024
2,0.01,128,200,4,"(16, 16)",32.93076002
2,0.01,128,200,6,"(16, 16)",27.75894069
2,0.01,128,200,8,"(16, 16)",27.42452981
2,0.1,32,50,2,"(16, 16)",48.65625913
2,0.1,32,50,4,"(16, 16)",49.74235081
2,0.1,32,50,6,"(16, 16)",50.92745202
2,0.1,32,50,8,"(16, 16)",49.19373477
2,0.1,32,100,2,"(16, 16)",49.41164315
2,0.1,32,100,4,"(16, 16)",50.43113296
2,0.1,32,100,6,"(16, 16)",51.41459459
2,0.1,32,100,8,"(16, 16)",50.5633182
